species	countryCode	Longitude	Latitude	gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species2	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode2	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
Acianthera saundersiana	BR	-50.074.444	-29.205	1077410082	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31031	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Trilha do Rio do Boi.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.205	-50.074.444			330				24/06/2010	24	6	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31031	2784	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:35.063Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sonderiana	BR	-50.223.333	-268.175	1077410085	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/30994	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Serra da Garganta.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-268.175	-50.223.333			1195				17/09/2010	17	9	2010	2839953	2839953	PRESERVED_SPECIMEN	FURB	FURB	30994	4418	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	A. Korte; A. Kniess		native	2025-02-28T11:39:36.233Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera bragae	BR	-48.43	-27.479.167	1077410094	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31052	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera bragae		SPECIES	Acianthera bragae (Ruschi) F.Barros	Acianthera bragae	(Ruschi) F.Barros	BR	Vargem Grande.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.479.167	-48.43			211				21/06/2010	21	6	2010	2840008	2840008	PRESERVED_SPECIMEN	FURB	FURB	31052	2748	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	T.J. Cadorin; B. Grosch; R. Zimmermann		native	2025-02-28T11:39:35.032Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saurocephala	BR	-48.960.833	-27.809.722	1077410109	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31060	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saurocephala		SPECIES	Acianthera saurocephala (G.Lodd.) Pridgeon & M.W.Chase	Acianthera saurocephala	(Lodd.) Pridgeon & M.W.Chase	BR	rio Cubatão.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.809.722	-48.960.833			620				23/06/2010	23	6	2010	2839856	2839856	PRESERVED_SPECIMEN	FURB	FURB	31060	3155	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	A. Stival-Santos; E. Legal; S. Silveira		native	2025-02-28T11:39:35.029Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hygrophila	BR	-49.590.555	-26.640.278	1077410122	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31009	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera hygrophila	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Cerro Azul.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.640.278	-49.590.555			957				01/09/2010	1	9	2010	2839428	2839428	PRESERVED_SPECIMEN	FURB	FURB	31009	4276	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	A. Korte; A. Kniess		native	2025-02-28T11:39:35.014Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-49.59	-27.09	1077410123	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31084	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Fazenda Mirador.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.09	-49.59			787				09/06/2010	9	6	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31084	2715	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:35.037Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-48.761.944	-27.878.889	1077410125	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31100	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Sertão do Campo.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.878.889	-48.761.944			180				05/06/2010	5	6	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31100	2614	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.677Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera macropoda	BR	-48.755.833	-27.893.333	1077410142	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31074	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera macropoda		SPECIES	Acianthera macropoda (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera macropoda	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Sertão do Campo/Parque Estadual da Serra do Tabuleiro.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.893.333	-48.755.833			295				10/06/2010	10	6	2010	2839497	2839497	PRESERVED_SPECIMEN	FURB	FURB	31074	4934	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg		native	2025-02-28T11:39:35.045Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera strupifolia	BR	-48.761.944	-27.878.889	1077410143	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31103	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera strupifolia		SPECIES	Acianthera strupifolia (Lindl.) Pridgeon & M.W.Chase	Acianthera strupifolia	(Lindl.) Pridgeon & M.W.Chase	BR	Sertão do Campo.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.878.889	-48.761.944			180				05/06/2010	5	6	2010	2839832	2839832	PRESERVED_SPECIMEN	FURB	FURB	31103	2643	J.L. Schmitt	2010-10-18 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.681Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera luteola	BR	-49.860.833	-26.730.278	1077410151	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31125	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera luteola		SPECIES	Acianthera luteola (Lindl.) Pridgeon & M.W.Chase	Acianthera luteola	(Lindl.) Pridgeon & M.W.Chase	BR	Barra da Prata.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.730.278	-49.860.833			540				03/06/2010	3	6	2010	2839540	2839540	PRESERVED_SPECIMEN	FURB	FURB	31125	3597	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	A. Korte; A. Kniess		native	2025-02-28T11:39:33.694Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hygrophila	BR	-48.87	-28.08	1077410152	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31072	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera hygrophila	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.08	-48.87			517				15/06/2010	15	6	2010	2839428	2839428	PRESERVED_SPECIMEN	FURB	FURB	31072	5028	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg		native	2025-02-28T11:39:35.043Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
	BR	-48.761.944	-27.878.889	1077410157	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31107	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera			GENUS	Acianthera Scheidw.	Acianthera		BR	Sertão do Campo.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.878.889	-48.761.944			180				05/06/2010	5	6	2010	7848554		PRESERVED_SPECIMEN	FURB	FURB	31107	2659			CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini			2025-02-28T11:39:33.677Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera glanduligera	BR	-485.875	-27.903.611	1077410164	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31122	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera glanduligera		SPECIES	Acianthera glanduligera (Lindl.) Luer	Acianthera glanduligera	(Lindl.) Luer	BR	Guarda do Embaú Parque Estadual da Serra do Tabuleiro	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.903.611	-485.875							07/06/2010	7	6	2010	2839842	2839842	PRESERVED_SPECIMEN	FURB	FURB	31122	4838	W.S. Mancinelli	2013-10-21 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg		native	2025-02-28T11:39:33.688Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera macropoda	BR	-50.129.722	-29.249.722	1077410170	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31116	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera macropoda		SPECIES	Acianthera macropoda (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera macropoda	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Pedra Branca, PARNAs Aparados da Serra e Serra Geral.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.249.722	-50.129.722			466				25/05/2010	25	5	2010	2839497	2839497	PRESERVED_SPECIMEN	FURB	FURB	31116	4723	W.S. Mancinelli	2013-10-21 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	M. Verdi; N.L. de Souza; G. Klemz; D.H. Klettenberg		native	2025-02-28T11:39:33.693Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-49.14	-26.28	1077410178	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31147	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Rio Manso.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-26.28	-49.14			770				29/05/2010	29	5	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31147	2483	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	T.J. Cadorin; B. Grosch; C.P. Lopes		native	2025-02-28T11:39:33.730Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera bragae	BR	-49.23	-27.27	1077410188	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31119	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera bragae		SPECIES	Acianthera bragae (Ruschi) F.Barros	Acianthera bragae	(Ruschi) F.Barros	BR	Cinema.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.27	-49.23			569				10/06/2010	10	6	2010	2840008	2840008	PRESERVED_SPECIMEN	FURB	FURB	31119	2738	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.692Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pubescens	BR	-48.601.944	-27.149.444	1077410224	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31171	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase	Acianthera pubescens	(Lindl.) Pridgeon & M.W.Chase	BR	Margem da BR 101.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.149.444	-48.601.944			6				30/06/2010	30	6	2010	2839728	2839728	PRESERVED_SPECIMEN	FURB	FURB	31171	2940	W.S. Mancinelli	2013-09-18 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.711Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-49.41	-28.17	1077410230	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31183	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Rio Minador.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.17	-49.41			445				28/06/2010	28	6	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31183	2871	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.707Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-50.074.444	-29.205	1077410235	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31206	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Trilha do Rio do Boi.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.205	-50.074.444			330				27/04/2010	27	4	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31206	2028	W.S. Mancinelli	2013-11-14 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.821Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera hygrophila	BR	-50.132.222	-27.275	1077410247	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31129	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera hygrophila		SPECIES	Acianthera hygrophila (Barb.Rodr.) Pridgeon & M.W.Chase	Acianthera hygrophila	(Barb.Rodr.) Pridgeon & M.W.Chase	BR	Morro do Funil.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.275	-50.132.222			1131				11/06/2010	11	6	2010	2839428	2839428	PRESERVED_SPECIMEN	FURB	FURB	31129	2757	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.689Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
	BR	-50.022.778	-29.178.889	1077410254	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31189	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera			GENUS	Acianthera Scheidw.	Acianthera		BR	Serra do Faxinal.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-29.178.889	-50.022.778			958				13/05/2010	13	5	2010	7848554		PRESERVED_SPECIMEN	FURB	FURB	31189	2205			CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini			2025-02-28T11:39:33.705Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera bragae	BR	-48.475.556	-27.576.667	1077410264	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31156	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera bragae		SPECIES	Acianthera bragae (Ruschi) F.Barros	Acianthera bragae	(Ruschi) F.Barros	BR	Morro da Lagoa.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.576.667	-48.475.556			444				19/06/2010	19	6	2010	2840008	2840008	PRESERVED_SPECIMEN	FURB	FURB	31156	2693	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	T.J. Cadorin; B. Grosch; R. Zimmermann		native	2025-02-28T11:39:33.743Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera nemorosa	BR	-48.601.944	-27.149.444	1077410266	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31229	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera nemorosa		SPECIES	Acianthera nemorosa (Barb.Rodr.) F.Barros	Acianthera nemorosa	(Barb.Rodr.) F.Barros	BR	Margem da BR 101.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-27.149.444	-48.601.944			6				30/06/2010	30	6	2010	2840004	2840004	PRESERVED_SPECIMEN	FURB	FURB	31229	2910	W.S. Mancinelli	2013-11-11 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.778Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sonderiana	BR	-48.87	-28.08	1077410268	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31216	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Chicão - Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.08	-48.87			558				01/06/2010	1	6	2010	2839953	2839953	PRESERVED_SPECIMEN	FURB	FURB	31216	2583	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.790Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera pubescens	BR	-49.77	-28.71	1077410282	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31252	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera pubescens		SPECIES	Acianthera pubescens (Lindl.) Pridgeon & M.W.Chase	Acianthera pubescens	(Lindl.) Pridgeon & M.W.Chase	BR	Três Barras.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-28.71	-49.77			203				15/05/2010	15	5	2010	2839728	2839728	PRESERVED_SPECIMEN	FURB	FURB	31252	2319	W.S. Mancinelli	2013-03-18 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	J.L. Schmitt; E. Caglioni; S. Andrade; C. Cristofolini		native	2025-02-28T11:39:33.853Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera saundersiana	BR	-49.585	-267.275	1077410285	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31192	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera saundersiana		SPECIES	Acianthera saundersiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera saundersiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Forcação.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-267.275	-49.585			785				25/05/2010	25	5	2010	2839963	2839963	PRESERVED_SPECIMEN	FURB	FURB	31192	2347	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	T.J. Cadorin; B. Grosch; R. Zimmermann		native	2025-02-28T11:39:33.706Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
Acianthera sonderiana	BR	-49.585	-267.275	1077410289	b9a43c60-d2b6-445c-9362-2db65465c963	https://specieslink.net/guid/186/31198	Plantae	Tracheophyta	Liliopsida	Asparagales	Orchidaceae	Acianthera	Acianthera sonderiana		SPECIES	Acianthera sonderiana (Rchb.f.) Pridgeon & M.W.Chase	Acianthera sonderiana	(Rchb.f.) Pridgeon & M.W.Chase	BR	Forcação.	Santa Catarina	PRESENT		34e6e625-47cf-4d42-8054-af0c2f1b6e64	-267.275	-49.585			785				25/05/2010	25	5	2010	2839953	2839953	PRESERVED_SPECIMEN	FURB	FURB	31198	2360	W.S. Mancinelli; M.E. Engels; E.C. Smidt	2012-04-01 0:00:00	CC_BY_4_0	Herbário Dr. Roberto Miguel Klein	T.J. Cadorin; B. Grosch; R. Zimmermann		native	2025-02-28T11:39:33.718Z		CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
